Date,DE,ES,BE,CH,UK,NL,FR,IE,PT,IT
2035-01-29,1.6139958333333333,6.602080833333333,1.8180716666666665,-0.24675499999999995,6.403622083333333,3.668445833333333,3.2320208333333333,5.649341666666667,9.622096666666666,5.068134349995708
2035-01-30,2.9286495833333333,5.953165416666667,4.30906,-3.2861783333333334,3.9108791666666662,5.557417083333333,3.6497783333333333,3.67545875,8.417520833333333,5.096903630112966
2035-01-31,2.0084991666666667,5.435429166666666,1.4207320833333332,-3.508942916666667,4.955021666666666,4.457154166666666,2.45353625,5.701394583333333,7.9623825,4.607980560426697
2035-02-01,3.5488383333333338,6.724159583333333,2.0280825,-3.1127679166666664,6.288466666666667,6.1787725,1.5986716666666665,6.579261666666667,9.70592,4.698577052396945
2035-02-02,2.9772683333333334,6.7266,0.8765745833333334,-1.7202220833333335,5.9484224999999995,4.5451975,2.5698287499999997,6.622166666666666,9.715817916666667,5.518821056748045
2035-02-03,2.0676312500000003,6.51259125,3.785781666666667,-3.437163333333334,4.48403375,4.47542625,3.6293775,4.5438720833333335,9.794554166666666,5.795364502866277
2035-02-04,0.49569,6.385877083333334,0.59059875,-5.167550833333333,3.23254375,3.0922641666666664,1.1042295833333333,3.9878704166666665,9.524282083333334,4.724042261755306
2035-02-05,0.9431195833333333,4.225281666666667,0.3983729166666667,-5.219101666666667,4.474834166666667,2.852211666666667,-0.04739541666666666,7.398458333333333,8.4452375,3.8358010369072892
2035-02-06,0.48103,5.386382083333333,2.6812191666666667,-5.27005875,3.33347875,4.06776625,2.4160120833333334,5.657390833333333,8.49245625,3.7442968483566657
2035-02-07,0.2559125,6.486097083333333,1.6561416666666666,-5.5211475000000005,3.6661474999999997,2.6956775,3.3447383333333334,6.512750833333333,8.86264875,3.486608878483732
2035-02-08,2.8906683333333336,8.317969583333333,2.637065,-2.5413045833333334,2.1297579166666667,3.2106775000000005,5.128884583333334,1.9593108333333333,10.093482083333333,6.4308964466013006
2035-02-09,0.5538016666666666,7.868144583333333,-0.32488,-5.2955362500000005,1.1359904166666668,1.5306525000000002,0.8183725000000001,1.8453537500000001,10.470372916666667,7.476149299938461
2035-02-10,-1.0544833333333334,6.019466666666666,-0.938685,-7.5802958333333335,1.03676375,1.9148608333333332,-0.12750291666666666,1.87581625,7.87841,3.8271626640670173
2035-02-11,-0.18281958333333334,3.3157420833333333,1.1574641666666665,-7.17403125,3.3450725,3.05847625,0.16526375000000001,5.255541249999999,6.54348375,3.784413623294702
2035-02-12,1.2023945833333334,5.1520175,2.82509875,-5.076793333333334,2.8298558333333332,3.67809875,3.1476849999999996,5.467632083333334,7.509854166666667,3.373297140829226
2035-02-13,1.71237,8.135330833333333,4.078742083333333,-3.02377125,5.319774583333333,4.391318333333333,6.0963304166666665,7.394963333333333,9.805838333333334,4.554541128732031
2035-02-14,3.9444312499999996,9.6859825,4.6881337499999995,-0.9436308333333333,3.9641370833333336,5.043291666666667,6.228412916666667,4.835237916666666,11.324217916666667,6.279216026249711
2035-02-15,0.05466291666666667,7.3769475,1.8271079166666666,-5.4640125,2.8747337500000003,2.8855195833333336,1.9083729166666668,4.267811666666667,10.009638333333333,6.211630851515241
2035-02-16,-0.6554308333333333,5.900010000000001,1.6527504166666667,-7.020588333333333,5.763169583333333,1.8706341666666668,1.7875220833333334,7.93781125,9.833618333333334,2.50193389329358
2035-02-17,-2.720378333333333,7.4534425,0.7826816666666666,-6.614386666666667,7.738689166666667,-0.36826125000000004,4.3178075,9.3473425,10.659111666666666,2.3958082018607056
2035-02-18,-3.830385833333333,8.617839166666666,2.4831366666666668,-6.94469625,7.052108333333333,0.8013033333333333,5.417089999999999,8.732510833333334,11.71618875,1.4874008912379086
2035-02-19,-4.727735,9.20930875,-0.49327000000000004,-8.368695833333334,5.963661666666667,-0.48941875000000007,2.8178916666666667,5.619577916666667,12.056953333333333,1.2318175140918508
2035-02-20,-2.2730825,8.466159583333333,0.4369783333333333,-6.674439583333334,3.969140416666667,2.2424908333333335,1.8606645833333333,3.9321966666666666,12.954866666666668,2.754194172824064
2035-02-21,1.1932166666666666,8.665318749999999,2.50996125,-3.1450766666666667,3.574230416666667,3.3847404166666664,4.875130833333333,3.8470166666666668,12.141245833333334,4.475106537561929
2035-02-22,0.9345,10.637085416666666,2.1475041666666668,-3.0674233333333336,3.2162854166666666,2.669608333333333,5.08031375,3.8261420833333335,11.823557916666665,6.627283765671535
2035-02-23,-0.10121500000000001,9.39319375,1.5375795833333334,-6.220635000000001,4.089584166666667,1.8906154166666667,2.3822816666666666,5.925728333333333,11.461215833333334,4.655432624702842
2035-02-24,-1.4251733333333334,6.708277916666667,-0.5366475,-7.801233333333333,3.4028899999999997,0.61542875,0.7859358333333334,5.7356654166666665,10.024345416666668,2.600718317107234
2035-02-25,-2.2718599999999998,4.056413333333333,-1.0305466666666667,-9.156532499999999,3.4202549999999996,-0.937375,-1.1441645833333334,4.248386666666667,8.4067925,1.849739656265232
2035-02-26,-4.827671666666666,2.927509583333333,-4.0114962499999995,-8.773212916666667,2.8971412500000002,-4.249046666666667,-1.8975395833333335,5.925234166666667,7.599870833333333,2.1006765080236955
2035-02-27,-6.251492083333333,4.2734325,-5.858207916666667,-11.3341975,2.856010833333333,-5.4190370833333334,-1.7678183333333333,5.271017916666667,7.63504375,2.269789758813582
2035-02-28,-5.710671666666666,5.609088750000001,-6.40228375,-8.382656666666668,-0.30244166666666666,-5.1063237500000005,-0.12022625000000002,2.5767420833333334,8.076025,3.0612523098042024
2035-03-01,-2.0093429166666668,4.81170375,-3.5950220833333333,-6.13129,-1.0293191666666666,-2.1841333333333335,0.6689012499999999,0.6409920833333334,7.18746375,6.318080693266729
2035-03-02,-2.6531716666666667,3.339608333333333,-2.8810558333333334,-6.6258799999999995,-0.23351416666666666,-1.6272125,-0.1906654166666667,-0.7466145833333334,7.276895,5.1302126492417655
2035-03-03,-7.723772916666667,4.3862525,-0.8746095833333333,-7.675142916666666,0.08479791666666665,-2.4266241666666666,-0.3709229166666666,-0.10861541666666667,7.574589583333334,3.5165737729935445
2035-03-04,-6.118088750000001,5.365890833333334,-2.4516570833333335,-4.107207916666667,-0.4076629166666667,-2.4813354166666666,1.2881391666666666,0.62123625,7.23262875,5.259753768318076
2035-03-05,-4.3809075,3.233938333333333,-1.6051733333333333,-1.7309058333333331,-0.8204141666666667,-4.2567795833333335,1.5905433333333334,-0.18980833333333333,5.353555416666667,8.28786595482934
2035-03-06,-3.9145641666666666,2.74999875,-3.5860195833333335,-4.427435,-0.6724095833333333,-2.8286229166666668,0.3524370833333334,-1.0368237500000002,5.8854875,6.327649502784319
2035-03-07,-3.402392916666667,2.4747679166666665,-2.54139625,-7.599885833333333,-0.3398179166666666,-1.7981749999999999,-1.1400991666666667,-0.4050404166666666,5.554837916666667,3.379210477674194
2035-03-08,-3.6295283333333335,5.649182916666667,-4.511302083333333,-7.721047083333333,-0.9063104166666666,-3.596789166666667,-1.3236241666666666,0.7948287500000001,10.794075,1.5752845851620063
2035-03-09,-3.0584008333333332,8.574745416666667,-1.1102083333333332,-3.6118158333333334,-0.71040875,-1.6591883333333335,3.2391233333333336,0.21781333333333333,11.602834166666668,2.326778944147261
2035-03-10,0.26208125,11.993374166666667,1.3315124999999999,-1.4493975,0.16415791666666668,0.43018958333333335,5.1913675,0.9112279166666667,14.779539166666666,5.560749147743264
2035-03-11,1.5240495833333334,13.366573333333333,1.2645325,-0.3974579166666667,0.9383704166666665,1.830025,6.64935875,1.8897875,15.011978333333333,7.811473655643885
2035-03-12,2.722455,13.610576250000001,6.585655,3.20469375,4.25778375,3.626040833333333,11.79495375,6.019514999999999,15.8692075,9.002479101847698
2035-03-13,6.376681666666666,14.18312625,11.765360416666667,5.029142916666667,10.220368333333333,10.4007775,13.401847916666666,10.54299125,15.052098333333333,10.573093015466432
2035-03-14,8.900837083333334,12.960983333333333,14.437315,7.552902083333334,11.216961249999999,13.021719166666665,13.940647083333333,9.818401249999999,12.210625416666666,11.96463905768603
2035-03-15,10.763417916666667,10.487455833333334,13.451945,7.378360416666666,8.315340416666666,12.244752499999999,11.878427083333333,6.536331666666666,10.820079166666666,12.058496122168608
2035-03-16,11.827425,10.064879583333333,12.558564166666669,6.95714375,6.33345625,11.710725416666667,10.32861125,6.205974166666667,11.990729166666666,11.523359480546786
2035-03-17,10.152456666666668,12.223729166666667,8.499793333333335,4.72987,6.089700833333333,8.137104583333334,9.256376666666666,7.551245000000001,13.743204583333332,10.856795414276034
2035-03-18,8.912463749999999,13.4502525,9.304383333333334,4.172822083333333,8.07312125,8.40952,11.308197083333333,8.460729166666667,13.964442499999999,10.378916121318733
2035-03-19,11.52089,9.888086666666666,12.630191666666667,6.057311666666667,9.470466666666667,12.043374583333334,11.161384166666666,7.38333875,10.38290625,11.554672148497627
2035-03-20,7.8961033333333335,9.118497916666668,7.679109166666667,1.9006591666666666,6.952270833333333,8.157993750000001,7.762716666666667,5.9291599999999995,11.13979,10.881851999458314
2035-03-21,6.072960416666667,10.039688333333332,6.400997083333333,1.8800774999999998,6.108190833333333,6.802708333333334,7.397290000000001,6.34238125,11.643751666666667,9.339665110530039
2035-03-22,4.846469166666666,10.315240000000001,6.686199166666666,1.2558366666666667,5.141865,6.212103333333334,7.4174525,6.538084583333333,12.934827916666668,9.60133653513743
2035-03-23,2.630697083333333,11.187075833333333,4.7067925,0.7655075,3.0459229166666666,3.241763333333333,6.771861666666666,5.990374583333334,13.99593125,9.08527657001031
2035-03-24,0.52976,12.3566,1.7372183333333335,-0.5506158333333333,2.25554125,1.5298491666666667,6.010963333333334,3.4042600000000003,12.856119999999999,8.692800158932805
2035-03-25,0.6857541666666668,11.43958,2.7345345833333337,0.7752495833333333,2.966939583333333,2.85829625,7.714345000000001,3.8696070833333334,11.791400416666667,8.014490128245834
2035-03-26,3.3300175000000003,9.77982875,5.283923333333333,0.31987208333333333,3.6923491666666663,5.088889166666667,7.811817083333334,4.023792916666667,11.045362916666667,8.735905840564335
2035-03-27,5.182220833333333,9.178072916666666,6.454279583333334,1.1770574999999999,4.15229375,5.903854583333334,6.657521249999999,4.28335125,11.36469375,9.568487665018903
2035-03-28,6.193410416666667,8.572852083333332,5.73981125,1.0529270833333333,4.1389941666666665,6.102217499999999,6.5546187499999995,4.762914583333333,9.658342083333332,9.180196821394933
2035-03-29,7.272679583333333,6.434945,6.980513333333334,1.6085033333333334,4.442666666666667,6.760355,6.281076666666666,4.326168333333333,8.301770833333334,8.56250161555319
2035-03-30,6.240983750000001,7.348133333333333,4.913233333333333,-0.45869791666666665,4.864240416666667,5.7453570833333325,5.4601187499999995,4.300111666666667,9.855130833333334,7.920689069633954
2035-03-31,4.377419583333333,8.880919166666667,5.55552625,-1.1440229166666667,5.015766666666667,5.510859166666666,6.147513750000001,5.064173333333334,10.371452083333333,8.284184484378907
2035-04-01,5.844925833333334,7.980526666666667,6.595046666666666,0.7818900000000001,4.788815416666667,6.14192375,7.353949583333333,5.1163541666666665,9.587422916666666,9.000295226538363
2035-04-02,7.47714125,6.950667083333333,8.175821666666666,2.7183558333333333,4.374183333333334,7.561881666666667,7.60168625,5.358171250000001,8.623852083333334,9.975111354062287
2035-04-03,7.105531249999999,6.166538333333333,5.422285416666667,2.3694970833333335,4.441435416666667,5.257480416666667,5.87574,5.33085375,9.1101875,9.32129978637213
2035-04-04,5.2215825,6.118765833333334,4.916725416666666,1.442845,6.0783225,5.4672025,4.584276666666667,6.369387499999999,8.675374583333333,8.887514972475065
2035-04-05,4.378132916666667,7.524152083333334,6.582933333333333,-0.23325083333333338,6.344046666666667,6.256815416666666,5.771962916666666,7.076233333333334,10.022537083333333,8.289653791497617
2035-04-06,3.87122125,8.823812083333333,5.977604583333334,0.7154595833333333,5.519440416666666,5.253100833333334,7.251107083333333,7.0872166666666665,11.7497025,8.698097662401656
2035-04-07,3.1485175,10.277977083333333,4.6582937499999995,1.45949,6.634965,4.301215833333333,7.725459166666667,8.476509166666666,11.56113125,9.59311339099348
2035-04-08,6.366907083333333,11.5626725,8.663665,3.442164583333333,8.922849166666667,8.862962916666666,9.371300833333335,10.792207083333333,12.824048750000001,10.545397862471422
2035-04-09,10.04390875,11.9195075,11.666302083333333,5.681575,9.915869583333334,11.406925416666667,11.66224375,10.44134625,13.41501625,11.451913795580696
2035-04-10,12.155225833333333,12.121477083333334,12.500739583333333,7.2458791666666675,8.286865416666666,11.908285833333332,11.715032083333334,7.194352916666666,12.094272916666666,11.883410481927987
2035-04-11,12.485805416666667,10.913802500000001,10.83986,7.096214166666667,6.384692083333333,10.64364,10.913345416666667,5.992557916666667,10.6087375,11.814999001887667
2035-04-12,11.784000416666666,8.685197916666667,7.91569375,4.5143975,4.840096666666667,8.12725375,7.43044625,4.298120833333333,10.02953125,11.077643774179291
2035-04-13,7.488447083333334,9.00862,6.54839875,1.4006741666666667,5.403702083333333,7.26052,5.995358333333333,6.596416666666666,11.78279,10.715905251858473
2035-04-14,8.170974166666666,11.734314583333335,6.438746666666667,4.290947083333333,7.886555,7.22279375,7.633097916666666,7.498725,15.001145833333334,11.85124358397412
2035-04-15,8.701159166666667,13.016295833333333,7.658826666666666,3.20194,7.723820833333334,7.794650833333333,8.682974166666666,7.443858333333334,16.3594125,11.80514610565588
2035-04-16,8.910167916666667,15.404844583333334,8.109343333333333,4.281570416666667,8.791954583333334,8.619829583333333,9.94537625,9.637130416666666,16.2642175,12.116322822107199
2035-04-17,11.763695833333331,17.2072825,11.544664583333335,6.234883333333333,9.997434166666666,11.154087500000001,13.2739975,10.755948333333334,18.057336250000002,13.159294477065437
2035-04-18,13.770745833333335,18.81600625,13.053428333333335,9.265242916666667,9.430697916666666,12.056745416666667,14.916757916666667,9.995289999999999,19.280086666666666,14.320743274103103
2035-04-19,11.474902083333333,18.471160416666667,11.370933749999999,7.634034166666666,9.827329166666667,11.55592,13.551174583333333,11.124936666666665,18.408329166666665,14.920536245946796
2035-04-20,13.1159175,18.182718333333334,12.862933333333332,8.939741249999999,10.56476125,12.425235,14.6143825,10.825218333333334,17.305286666666667,14.749842872153287
2035-04-21,15.755096250000001,17.416197083333333,16.135889583333334,11.86926375,10.659329166666668,13.711602083333332,16.712899583333336,9.126618333333333,16.080555,15.886436580096507
2035-04-22,15.04042125,17.971942916666666,13.888363333333333,10.589602916666665,9.143278333333333,11.671930416666667,15.700780416666667,8.600965,17.90335,16.427140135173065
2035-04-23,10.187784166666667,19.027732916666668,9.7894775,8.898883333333332,8.326800833333333,9.174679583333333,14.748381666666667,8.4531575,19.058917083333334,16.316557695086917
2035-04-24,9.804975,20.28853625,10.119219166666666,8.27456375,8.311412083333332,9.3605725,15.2741925,9.40348875,21.281668749999998,15.991819437349271
2035-04-25,13.09012875,20.664661249999998,14.693607083333333,11.945068333333333,11.405485,12.611421666666667,17.966025416666668,11.802954583333333,20.4291825,16.648555726574322
2035-04-26,17.184485833333333,18.146123333333332,16.4029575,13.116572083333333,10.892085,14.883407499999999,17.22711875,10.650285416666668,14.992423333333333,17.099713654766553
2035-04-27,17.535610416666668,14.3820525,13.450335416666666,12.235594583333333,10.455511249999999,12.762477083333332,14.863984166666667,10.834445416666666,12.000242916666666,17.57527827470567
2035-04-28,16.012165,12.618796666666666,12.903081666666667,11.615005416666667,10.748978333333334,11.37878625,13.041560833333333,11.040751666666667,13.230120833333332,17.642508132270773
2035-04-29,13.073678333333334,13.273262083333334,11.885987083333333,9.605101666666666,11.087406666666666,9.987265416666666,12.684555000000001,11.427979583333332,15.103702083333333,16.72758017422413
