,BE,CH,DE,ES,IT,UK,IE,NL,PT
2017-09-10,8385.174359526558,5823.086103303417,45741.55913107208,23760.249118112322,27685.749574875506,24289.79775574705,2813.19210726148,11226.51918260618,4746.385234475636
2017-09-11,9554.61530196306,6379.590491406636,56785.65544386188,27996.90215447521,35381.98319146185,27759.81862160558,3143.5556381049864,12971.442292348984,5588.822234876796
2017-09-12,9699.660918954067,6429.341251088691,57797.80373159566,28800.03820677014,36925.16923430303,28229.0948004626,3204.639678166334,13121.67330892803,5781.336518089817
2017-09-13,9696.680807432875,6444.45783234296,57994.186690501316,28904.946436642567,37097.277772334084,28182.800129266434,3215.871639690966,13154.516528944536,5824.667760887696
2017-09-14,9728.466599286601,6386.923005086356,57945.906794899216,28866.915221332973,37091.50533761759,28091.26592069632,3218.2715219842103,13195.230812786282,5835.2434769591455
2017-09-15,9596.219435599976,6294.520119487652,56516.16518561657,28545.267998444357,36356.42952972657,27489.257345350306,3163.4729949840826,12999.559327546085,5762.721336084513
2017-09-16,8657.59582925679,5826.190080156112,48414.8480100138,25188.762617559725,30411.168832126456,24703.720101501414,2904.0429272863444,11618.992329212815,5016.84205613808
2017-09-17,8385.174359526558,5823.086103303417,45741.55913107208,23760.249118112322,27685.749574875506,24289.79775574705,2813.19210726148,11226.51918260618,4746.385234475636
2017-09-18,9554.61530196306,6379.590491406636,56785.65544386188,27996.90215447521,35381.98319146185,27759.81862160558,3143.5556381049864,12971.442292348984,5588.822234876796
2017-09-19,9699.660918954067,6429.341251088691,57797.80373159566,28800.03820677014,36925.16923430303,28229.0948004626,3204.639678166334,13121.67330892803,5781.336518089817
2017-09-20,9696.680807432875,6444.45783234296,57994.186690501316,28904.946436642567,37097.277772334084,28182.800129266434,3215.871639690966,13154.516528944536,5824.667760887696
2017-09-21,9728.466599286601,6386.923005086356,57945.906794899216,28866.915221332973,37091.50533761759,28091.26592069632,3218.2715219842103,13195.230812786282,5835.2434769591455
2017-09-22,9596.219435599976,6294.520119487652,56516.16518561657,28545.267998444357,36356.42952972657,27489.257345350306,3163.4729949840826,12999.559327546085,5762.721336084513
2017-09-23,8657.59582925679,5826.190080156112,48414.8480100138,25188.762617559725,30411.168832126456,24703.720101501414,2904.0429272863444,11618.992329212815,5016.84205613808
2017-09-24,8385.174359526558,5823.086103303417,45741.55913107208,23760.249118112322,27685.749574875506,24289.79775574705,2813.19210726148,11226.51918260618,4746.385234475636
2017-09-25,9554.61530196306,6379.590491406636,56785.65544386188,27996.90215447521,35381.98319146185,27759.81862160558,3143.5556381049864,12971.442292348984,5588.822234876796
2017-09-26,9699.660918954067,6429.341251088691,57797.80373159566,28800.03820677014,36925.16923430303,28229.0948004626,3204.639678166334,13121.67330892803,5781.336518089817
2017-09-27,9696.680807432875,6444.45783234296,57994.186690501316,28904.946436642567,37097.277772334084,28182.800129266434,3215.871639690966,13154.516528944536,5824.667760887696
2017-09-28,9728.466599286601,6386.923005086356,57945.906794899216,28866.915221332973,37091.50533761759,28091.26592069632,3218.2715219842103,13195.230812786282,5835.2434769591455
2017-09-29,9596.219435599976,6294.520119487652,56516.16518561657,28545.267998444357,36356.42952972657,27489.257345350306,3163.4729949840826,12999.559327546085,5762.721336084513
2017-09-30,8657.59582925679,5826.190080156112,48414.8480100138,25188.762617559725,30411.168832126456,24703.720101501414,2904.0429272863444,11618.992329212815,5016.84205613808
2017-10-01,8534.683969691358,5962.401811170617,47225.71615276039,23516.84849647498,27664.0399084967,25702.91737304056,2912.73918891149,11556.231466175941,4747.39353443485
2017-10-02,9704.12491212786,6518.906199273836,55603.281546124075,27753.50153283787,35360.27352508304,29172.938238899093,3243.1027197549965,13301.154575918745,5589.83053483601
2017-10-03,9849.170529118866,6568.656958955891,47225.71615276039,28556.637585132798,36903.45956792422,29642.214417756113,3304.186759816344,13451.38559249779,5782.344818049031
2017-10-04,9846.190417597674,6583.77354021016,59478.343712189635,28661.545815005225,37075.56810595527,29595.919746559943,3315.418721340976,13484.228812514297,5722.730098066976
2017-10-05,9877.9762094514,6526.238712953556,59430.06381658753,28623.51459969563,37069.79567123878,29504.38553798983,3317.8186036342204,13524.943096356043,4747.39353443485
2017-10-06,9745.729045764776,6433.835827354852,58000.32220730488,28301.867376807015,36334.71986334776,28902.376962643815,3263.0200766340927,13329.271611115846,5763.729636043727
2017-10-07,8807.10543942159,5965.505788023313,49899.00503170211,24945.361995922387,30389.45916574765,26116.839718794927,3003.5900089363545,11948.704612782576,5017.850356097295
2017-10-08,8534.683969691358,5962.401811170617,47225.71615276039,23516.84849647498,27664.0399084967,25702.91737304056,2912.73918891149,11556.231466175941,4747.39353443485
2017-10-09,9704.12491212786,6518.906199273836,58269.81246555019,27753.50153283787,35360.27352508304,29172.938238899093,3243.1027197549965,13301.154575918745,5589.83053483601
2017-10-10,9849.170529118866,6568.656958955891,59281.96075328397,28556.637585132798,36903.45956792422,29642.214417756113,3304.186759816344,13451.38559249779,5782.344818049031
2017-10-11,9846.190417597674,6583.77354021016,59478.343712189635,27145.34699433051,37075.56810595527,29595.919746559943,3315.418721340976,13484.228812514297,5825.67606084691
2017-10-12,9877.9762094514,6526.238712953556,59430.06381658753,23516.84849647498,37069.79567123878,29504.38553798983,3317.8186036342204,13524.943096356043,5836.25177691836
2017-10-13,9745.729045764776,6433.835827354852,58000.32220730488,28301.867376807015,36334.71986334776,28902.376962643815,3263.0200766340927,13329.271611115846,5763.729636043727
2017-10-14,8807.10543942159,5965.505788023313,49899.00503170211,24945.361995922387,30389.45916574765,26116.839718794927,3003.5900089363545,11948.704612782576,5017.850356097295
2017-10-15,8534.683969691358,5962.401811170617,47225.71615276039,23516.84849647498,27664.0399084967,25702.91737304056,2912.73918891149,11556.231466175941,4747.39353443485
2017-10-16,9704.12491212786,6518.906199273836,58269.81246555019,27753.50153283787,35360.27352508304,29172.938238899093,3243.1027197549965,13301.154575918745,5589.83053483601
2017-10-17,9849.170529118866,6568.656958955891,59281.96075328397,28556.637585132798,36903.45956792422,29642.214417756113,3304.186759816344,13451.38559249779,5782.344818049031
2017-10-18,9846.190417597674,6583.77354021016,59478.343712189635,28661.545815005225,37075.56810595527,29595.919746559943,3315.418721340976,13484.228812514297,5825.67606084691
2017-10-19,9877.9762094514,6526.238712953556,59430.06381658753,28623.51459969563,37069.79567123878,29504.38553798983,3317.8186036342204,13524.943096356043,5836.25177691836
2017-10-20,9745.729045764776,6433.835827354852,58000.32220730488,28301.867376807015,36334.71986334776,28902.376962643815,3263.0200766340927,13329.271611115846,5763.729636043727
2017-10-21,8807.10543942159,5965.505788023313,49899.00503170211,24945.361995922387,30389.45916574765,26116.839718794927,3003.5900089363545,11948.704612782576,5017.850356097295
2017-10-22,8534.683969691358,5962.401811170617,47225.71615276039,23516.84849647498,27664.0399084967,25702.91737304056,2912.73918891149,11556.231466175941,4747.39353443485
2017-10-23,9704.12491212786,6518.906199273836,58269.81246555019,27753.50153283787,35360.27352508304,29172.938238899093,3243.1027197549965,13301.154575918745,5589.83053483601
2017-10-24,9849.170529118866,6568.656958955891,59281.96075328397,28556.637585132798,36903.45956792422,29642.214417756113,3304.186759816344,13451.38559249779,5782.344818049031
2017-10-25,9846.190417597674,6583.77354021016,59478.343712189635,28661.545815005225,37075.56810595527,29595.919746559943,3315.418721340976,13484.228812514297,5825.67606084691
2017-10-26,9877.9762094514,6526.238712953556,59430.06381658753,28623.51459969563,37069.79567123878,29504.38553798983,3317.8186036342204,13524.943096356043,5836.25177691836
2017-10-27,9745.729045764776,6433.835827354852,58000.32220730488,28301.867376807015,36334.71986334776,28902.376962643815,3353.870896658957,13329.271611115846,5763.729636043727
2017-10-28,8807.10543942159,5965.505788023313,49899.00503170211,24945.361995922387,30389.45916574765,26116.839718794927,3003.5900089363545,11948.704612782576,5017.850356097295
2017-10-29,8534.683969691358,5962.401811170617,47225.71615276039,23516.84849647498,27664.0399084967,25702.91737304056,2845.4217996100174,11556.231466175941,4747.39353443485
2017-10-30,9704.12491212786,6518.906199273836,58269.81246555019,27753.50153283787,35360.27352508304,29172.938238899093,2912.73918891149,13301.154575918745,5589.83053483601
2017-10-31,9707.788115397676,6568.656958955891,59281.96075328397,27040.438764458082,34546.97471748367,29642.214417756113,3304.186759816344,13451.38559249779,5679.398855269097
2017-11-01,8744.57403379636,6993.691398633364,61076.93170717276,23787.596285893473,27758.72913191294,31134.51183206365,3458.9251338294966,13884.183491558177,4936.745874515087
2017-11-02,10087.866273556403,6936.15657137676,61028.65181157065,28894.262389114123,37164.48489465503,31042.977623493538,3461.325016122741,13924.897775399922,6025.6041169985965
2017-11-03,9955.619109869778,6843.753685778056,59598.910202288,28572.615166225507,36429.409086764004,30440.969048147523,3406.5264891226134,13729.226290159726,5953.081976123964
2017-11-04,9016.995503526592,6375.423646446517,51497.59302668523,25216.10978534088,30484.14838916389,27655.43180429863,3147.0964214248747,12348.659291826456,5207.202696177532
2017-11-05,8744.57403379636,6372.319669593821,48824.30414774351,23787.596285893473,27758.72913191294,27241.509458544268,3056.245601400011,11956.18614521982,4936.745874515087
2017-11-06,9914.014976232862,6928.82405769704,59868.40046053331,28024.24932225636,35454.96274849928,30711.530324402796,3386.6091322435173,13701.109254962625,5779.182874916247
2017-11-07,10059.060593223869,6978.574817379095,60880.548748267094,28827.38537455129,36998.14879134046,31180.806503259817,3447.6931723048647,13851.34027154167,5971.697158129268
2017-11-08,10056.080481702676,6993.691398633364,61076.93170717276,28932.293604423718,37170.25732937152,31134.51183206365,3458.9251338294966,13884.183491558177,6015.028400927147
2017-11-09,10087.866273556403,6936.15657137676,61028.65181157065,28894.262389114123,37164.48489465503,31042.977623493538,3461.325016122741,13924.897775399922,6025.6041169985965
2017-11-10,9814.236696148588,6843.753685778056,59598.910202288,28572.615166225507,36429.409086764004,30440.969048147523,3406.5264891226134,13729.226290159726,5953.081976123964
2017-11-11,8744.57403379636,6375.423646446517,51497.59302668523,25216.10978534088,30484.14838916389,27655.43180429863,3147.0964214248747,12348.659291826456,5207.202696177532
2017-11-12,8744.57403379636,6372.319669593821,48824.30414774351,23787.596285893473,27758.72913191294,27241.509458544268,3056.245601400011,11956.18614521982,4936.745874515087
2017-11-13,9914.014976232862,6928.82405769704,59868.40046053331,28024.24932225636,35454.96274849928,30711.530324402796,3386.6091322435173,13701.109254962625,5779.182874916247
2017-11-14,10059.060593223869,6978.574817379095,60880.548748267094,28827.38537455129,36998.14879134046,31180.806503259817,3447.6931723048647,13851.34027154167,5971.697158129268
2017-11-15,10056.080481702676,6993.691398633364,61076.93170717276,28932.293604423718,37170.25732937152,31134.51183206365,3458.9251338294966,13884.183491558177,6015.028400927147
2017-11-16,10087.866273556403,6936.15657137676,61028.65181157065,28894.262389114123,37164.48489465503,31042.977623493538,3461.325016122741,13924.897775399922,6025.6041169985965
2017-11-17,9955.619109869778,6843.753685778056,59598.910202288,28572.615166225507,36429.409086764004,30440.969048147523,3406.5264891226134,13729.226290159726,5953.081976123964
2017-11-18,9016.995503526592,6375.423646446517,51497.59302668523,25216.10978534088,30484.14838916389,27655.43180429863,3147.0964214248747,12348.659291826456,5207.202696177532
2017-11-19,8744.57403379636,6372.319669593821,48824.30414774351,23787.596285893473,27758.72913191294,27241.509458544268,3056.245601400011,11956.18614521982,4936.745874515087
2017-11-20,9914.014976232862,6928.82405769704,59868.40046053331,28024.24932225636,35454.96274849928,30711.530324402796,3386.6091322435173,13701.109254962625,5779.182874916247
2017-11-21,10059.060593223869,6978.574817379095,60880.548748267094,28827.38537455129,36998.14879134046,31180.806503259817,3447.6931723048647,13851.34027154167,5971.697158129268
2017-11-22,10056.080481702676,6993.691398633364,61076.93170717276,28932.293604423718,37170.25732937152,31134.51183206365,3458.9251338294966,13884.183491558177,6015.028400927147
2017-11-23,10087.866273556403,6936.15657137676,61028.65181157065,28894.262389114123,37164.48489465503,31042.977623493538,3461.325016122741,13924.897775399922,6025.6041169985965
2017-11-24,9955.619109869778,6843.753685778056,59598.910202288,28572.615166225507,36429.409086764004,30440.969048147523,3406.5264891226134,13729.226290159726,5953.081976123964
2017-11-25,9016.995503526592,6375.423646446517,51497.59302668523,25216.10978534088,30484.14838916389,27655.43180429863,3147.0964214248747,12348.659291826456,5207.202696177532
2017-11-26,8744.57403379636,6372.319669593821,48824.30414774351,23787.596285893473,27758.72913191294,27241.509458544268,3056.245601400011,11956.18614521982,4936.745874515087
2017-11-27,9914.014976232862,6928.82405769704,59868.40046053331,28024.24932225636,35454.96274849928,30711.530324402796,3386.6091322435173,13701.109254962625,5779.182874916247
2017-11-28,10059.060593223869,6978.574817379095,60880.548748267094,28827.38537455129,36998.14879134046,31180.806503259817,3447.6931723048647,13851.34027154167,5971.697158129268
2017-11-29,10056.080481702676,6993.691398633364,61076.93170717276,28932.293604423718,37170.25732937152,31134.51183206365,3458.9251338294966,13884.183491558177,6015.028400927147
2017-11-30,10087.866273556403,6936.15657137676,61028.65181157065,28894.262389114123,37164.48489465503,31042.977623493538,3461.325016122741,13924.897775399922,5922.658154218662
